security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500142,FGP LTD.,0.47,2.33,-1.99,0.34,0.03,2007,3
500142,FGP LTD.,0.47,0.35,-1.97,-64.93,-5.46,2008,1
500142,FGP LTD.,1.54,1.54,-2.48,-0.95,-0.08,2008,3
500142,FGP LTD.,1.80,0.47,-3.23,-1.45,-0.12,2008,4
500142,FGP LTD.,2.03,0.47,-2.91,49.23,4.14,2009,1
500142,FGP LTD.,1.49,0.47,-5.19,-3.70,-3.11,2009,3
500142,FGP LTD.,1.44,0.47,-1.60,-0.16,-0.01,2009,4
500142,FGP LTD.,1.31,0.47,-1.66,-0.35,-0.03,2010,1
500142,FGP LTD.,1.10,0.47,-2.43,-1.32,-0.01,2010,3
500142,FGP LTD.,1.02,0.35,-2.22,-1.20,-0.10,2010,4
500142,FGP LTD.,1.63,0.35,-0.70,-2.13,-0.18,2011,1
500142,FGP LTD.,1.03,0.35,-1.96,-0.93,-0.08,2011,2
500142,FGP LTD.,1.05,0.35,-2.01,-0.97,-0.01,2011,3
500142,FGP LTD.,1.21,0.35,-1.76,-0.54,-0.05,2011,4
500142,FGP LTD.,3.89,0.35,-1.84,2.05,0.17,2012,1
500142,FGP LTD.,1.04,0.35,-0.36,-0.42,-0.04,2012,2
500142,FGP LTD.,1.02,0.35,-2.24,-2.30,-0.19,2012,4
500142,FGP LTD.,1.05,0.33,-1.35,-0.30,-0.02,2013,1
500142,FGP LTD.,1.11,0.31,-1.36,-2.91,-0.24,2013,2
500142,FGP LTD.,4.65,2.31,-1.83,-59.94,-5.04,2014,1
500142,FGP LTD.,1.95,0.17,-0.56,0.23,0.02,2014,2
500142,FGP LTD.,0.49,0.47,-0.89,-1.64,-0.14,2014,3
500142,FGP LTD.,0.19,0.17,-0.37,-1.22,-0.10,2014,4
500142,FGP LTD.,0.45,0.17,-0.37,-0.76,-0.06,2015,1
500142,FGP LTD.,0.32,0.18,-0.61,-0.93,-0.08,2015,2
500142,FGP LTD.,0.50,0.18,-0.46,-1.64,-0.14,2015,3
500142,FGP LTD.,0.33,0.18,-0.40,-0.48,-0.04,2015,4
500142,FGP LTD.,0.44,0.32,-0.36,-3.03,-0.25,2016,1
500142,FGP LTD.,0.32,0.32,-0.33,-1.89,-0.16,2016,2
500142,FGP LTD.,0.32,0.32,-0.50,-2.50,-0.21,2016,3
500142,FGP LTD.,0.38,0.32,-0.49,-1.54,-0.13,2016,4
500142,FGP LTD.,0.37,1.34,-0.79,-2.14,-0.18,2017,1
500142,FGP LTD.,0.32,5.28,-0.27,2.97,0.25,2017,2
500142,FGP LTD.,0.32,1.52,-0.20,-0.64,-0.05,2017,3
500142,FGP LTD.,0.34,1.47,-0.20,-0.73,-0.06,2017,4
500142,FGP LTD.,0.32,1.40,-0.18,-5.35,-0.45,2018,1
500142,FGP LTD.,0.32,2.03,-0.32,1.62,0.14,2018,2
500142,FGP LTD.,0.32,0.37,-0.81,-2.90,-0.24,2018,3
500142,FGP LTD.,0.32,1.67,-0.76,-2.57,-0.22,2018,4
500142,FGP LTD.,1.84,12.35,-0.59,8.01,0.68,2019,1
500142,FGP LTD.,0.96,1.08,-0.69,-3.13,-0.26,2019,2
500142,FGP LTD.,1.22,1.95,-0.68,-1.50,-0.13,2019,3
500142,FGP LTD.,0.54,1.65,-0.30,-0.27,-0.02,2019,4
500142,FGP LTD.,0.54,1.26,-0.63,-7.53,-0.63,2020,1
500142,FGP LTD.,0.54,2.07,-0.41,0.28,0.02,2020,2
500142,FGP LTD.,0.54,1.52,-0.55,-0.60,-0.05,2020,3
500142,FGP LTD.,0.32,4.03,-0.48,1.51,0.13,2020,4
